Id,F1,F2,F3,F4,F5,F6,F7,F8
17268,-1.221500e+02,3.735000e+01,2.300000e+01,3.814000e+03,4.850000e+02,1.344000e+03,4.640000e+02,1.297920e+01
17269,-1.183600e+02,3.394000e+01,3.800000e+01,2.169000e+03,6.880000e+02,3.036000e+03,6.390000e+02,2.312500e+00
17270,-1.178200e+02,3.388000e+01,1.800000e+01,1.982000e+03,3.000000e+02,1.027000e+03,3.240000e+02,7.052600e+00
17271,-1.184100e+02,3.429000e+01,3.200000e+01,1.591000e+03,3.200000e+02,1.818000e+03,3.060000e+02,4.296900e+00
17272,-1.221500e+02,3.746000e+01,3.900000e+01,9.060000e+02,1.090000e+02,3.530000e+02,1.120000e+02,1.039420e+01
17273,-1.214800e+02,3.858000e+01,4.800000e+01,2.434000e+03,7.440000e+02,1.281000e+03,6.620000e+02,1.627700e+00
17274,-1.182000e+02,3.403000e+01,5.200000e+01,1.754000e+03,4.520000e+02,1.849000e+03,4.450000e+02,2.371600e+00
17275,-1.168500e+02,3.425000e+01,5.000000e+00,5.806000e+03,1.030000e+03,5.690000e+02,2.190000e+02,4.013200e+00
17276,-1.201500e+02,3.980000e+01,1.900000e+01,7.850000e+02,1.510000e+02,3.660000e+02,1.400000e+02,3.062500e+00
17277,-1.223200e+02,3.829000e+01,2.100000e+01,1.607000e+03,3.560000e+02,8.340000e+02,3.520000e+02,2.378700e+00
17278,-1.185000e+02,3.419000e+01,3.500000e+01,2.720000e+03,4.900000e+02,1.158000e+03,4.450000e+02,5.079600e+00
17279,-1.183400e+02,3.408000e+01,5.200000e+01,1.430000e+03,1.860000e+02,5.470000e+02,1.780000e+02,1.036610e+01
17280,-1.181500e+02,3.414000e+01,5.200000e+01,4.030000e+02,1.170000e+02,3.610000e+02,1.050000e+02,1.625000e+00
17281,-1.223000e+02,3.830000e+01,4.400000e+01,3.690000e+03,8.090000e+02,1.922000e+03,7.360000e+02,2.634600e+00
17282,-1.224100e+02,3.779000e+01,5.200000e+01,2.302000e+03,9.380000e+02,1.515000e+03,8.610000e+02,1.366800e+00
17283,-1.222200e+02,3.810000e+01,3.800000e+01,9.310000e+02,1.810000e+02,5.660000e+02,2.070000e+02,3.022100e+00
17284,-1.180000e+02,3.394000e+01,3.700000e+01,9.030000e+02,1.580000e+02,4.440000e+02,1.580000e+02,3.750000e+00
17285,-1.183100e+02,3.406000e+01,3.400000e+01,2.470000e+03,1.197000e+03,2.326000e+03,1.055000e+03,1.903800e+00
17286,-1.181400e+02,3.406000e+01,3.700000e+01,1.339000e+03,2.580000e+02,7.060000e+02,2.380000e+02,4.756900e+00
17287,-1.218100e+02,3.725000e+01,5.000000e+00,1.975000e+03,5.200000e+02,8.610000e+02,4.400000e+02,4.456500e+00
17288,-1.179300e+02,3.407000e+01,3.600000e+01,1.207000e+03,2.090000e+02,6.830000e+02,2.130000e+02,5.355900e+00
17289,-1.222600e+02,3.746000e+01,2.600000e+01,5.067000e+03,7.500000e+02,1.996000e+03,7.280000e+02,7.000100e+00
17290,-1.173600e+02,3.408000e+01,4.000000e+00,8.866000e+03,1.832000e+03,4.775000e+03,1.554000e+03,3.734800e+00
17291,-1.210000e+02,3.766000e+01,4.300000e+01,2.369000e+03,4.130000e+02,9.440000e+02,4.220000e+02,3.263200e+00
17292,-1.227100e+02,3.835000e+01,1.100000e+01,2.242000e+03,6.990000e+02,1.203000e+03,6.420000e+02,2.346400e+00
17293,-1.222600e+02,3.836000e+01,2.500000e+01,1.821000e+03,3.440000e+02,3.490000e+02,1.790000e+02,6.993100e+00
17294,-1.212700e+02,3.862000e+01,1.300000e+01,2.321000e+03,5.390000e+02,1.066000e+03,4.970000e+02,2.765200e+00
17295,-1.183500e+02,3.410000e+01,2.400000e+01,5.477000e+03,1.803000e+03,2.863000e+03,1.755000e+03,1.845000e+00
17296,-1.218100e+02,3.800000e+01,3.700000e+01,2.724000e+03,5.790000e+02,1.400000e+03,5.400000e+02,2.905000e+00
17297,-1.182700e+02,3.403000e+01,5.100000e+01,1.280000e+03,4.220000e+02,1.560000e+03,3.810000e+02,1.711500e+00
17298,-1.172400e+02,3.305000e+01,1.500000e+01,3.029000e+03,5.550000e+02,1.559000e+03,5.460000e+02,5.312900e+00
17299,-1.178700e+02,3.382000e+01,2.600000e+01,2.435000e+03,3.460000e+02,1.088000e+03,3.500000e+02,5.939700e+00
17300,-1.185100e+02,3.414000e+01,2.800000e+01,6.748000e+03,9.040000e+02,2.431000e+03,8.760000e+02,1.288790e+01
17301,-1.221400e+02,3.743000e+01,5.200000e+01,1.944000e+03,3.080000e+02,6.960000e+02,2.930000e+02,8.266400e+00
17302,-1.219300e+02,3.663000e+01,3.300000e+01,1.740000e+03,3.420000e+02,6.380000e+02,3.290000e+02,3.191200e+00
17303,-1.181800e+02,3.410000e+01,1.000000e+01,1.940000e+03,4.450000e+02,7.630000e+02,4.120000e+02,4.975000e+00
17304,-1.185400e+02,3.426000e+01,2.200000e+01,5.303000e+03,8.380000e+02,2.372000e+03,8.070000e+02,5.691200e+00
17305,-1.183200e+02,3.333000e+01,5.200000e+01,2.127000e+03,5.120000e+02,7.330000e+02,2.880000e+02,3.390600e+00
17306,-1.212000e+02,3.828000e+01,2.000000e+01,1.732000e+03,3.070000e+02,9.990000e+02,3.050000e+02,3.980800e+00
17307,-1.208200e+02,3.532000e+01,1.200000e+01,3.522000e+03,6.830000e+02,1.780000e+03,6.620000e+02,3.395800e+00
17308,-1.171300e+02,3.270000e+01,3.500000e+01,1.179000e+03,3.440000e+02,1.372000e+03,3.300000e+02,1.950900e+00
17309,-1.220500e+02,3.794000e+01,2.200000e+01,2.105000e+03,3.540000e+02,9.930000e+02,3.650000e+02,4.660200e+00
17310,-1.226800e+02,3.845000e+01,3.600000e+01,1.686000e+03,3.030000e+02,7.440000e+02,3.040000e+02,4.013900e+00
17311,-1.182000e+02,3.469000e+01,5.000000e+00,9.076000e+03,1.503000e+03,7.694000e+03,1.278000e+03,4.875000e+00
17312,-1.172400e+02,3.285000e+01,2.200000e+01,3.479000e+03,4.480000e+02,1.252000e+03,4.400000e+02,1.007070e+01
17313,-1.222900e+02,3.755000e+01,2.700000e+01,3.789000e+03,8.740000e+02,2.243000e+03,8.660000e+02,4.390000e+00
17314,-1.171200e+02,3.257000e+01,3.500000e+01,1.450000e+03,2.560000e+02,9.300000e+02,2.860000e+02,2.671500e+00
17315,-1.225300e+02,4.181000e+01,2.100000e+01,2.400000e+03,4.850000e+02,1.109000e+03,4.430000e+02,1.763900e+00
17316,-1.183800e+02,3.420000e+01,3.200000e+01,9.930000e+02,2.850000e+02,1.044000e+03,2.480000e+02,2.430600e+00
17317,-1.213600e+02,3.863000e+01,3.000000e+01,2.619000e+03,3.700000e+02,9.400000e+02,3.590000e+02,4.728300e+00
17318,-1.224900e+02,3.778000e+01,5.200000e+01,3.440000e+03,7.220000e+02,1.663000e+03,6.650000e+02,3.027800e+00
17319,-1.180200e+02,3.396000e+01,3.600000e+01,2.002000e+03,3.610000e+02,9.130000e+02,3.110000e+02,4.544600e+00
17320,-1.223400e+02,4.121000e+01,2.600000e+01,1.780000e+02,4.000000e+01,5.500000e+01,2.500000e+01,2.037500e+00
17321,-1.197700e+02,3.683000e+01,1.600000e+01,2.360000e+03,3.550000e+02,1.034000e+03,3.590000e+02,5.063500e+00
17322,-1.184500e+02,3.396000e+01,3.600000e+01,2.723000e+03,5.470000e+02,1.090000e+03,5.190000e+02,6.326700e+00
17323,-1.191900e+02,3.421000e+01,2.800000e+01,4.194000e+03,8.110000e+02,2.556000e+03,8.560000e+02,4.222700e+00
17324,-1.197100e+02,3.443000e+01,4.800000e+01,2.408000e+03,5.360000e+02,1.005000e+03,4.970000e+02,3.521300e+00
17325,-1.181200e+02,3.403000e+01,2.000000e+01,2.595000e+03,4.280000e+02,1.751000e+03,4.790000e+02,5.611200e+00
17326,-1.191700e+02,3.425000e+01,1.500000e+01,1.329000e+03,2.820000e+02,1.001000e+03,2.840000e+02,3.650000e+00
17327,-1.220500e+02,3.795000e+01,3.400000e+01,1.408000e+03,2.770000e+02,7.380000e+02,2.690000e+02,4.175000e+00
17328,-1.181500e+02,3.378000e+01,1.300000e+01,3.056000e+03,8.610000e+02,1.600000e+03,8.240000e+02,3.300300e+00
17329,-1.224100e+02,3.774000e+01,4.700000e+01,1.728000e+03,3.980000e+02,1.178000e+03,3.150000e+02,3.281300e+00
17330,-1.180800e+02,3.379000e+01,3.400000e+01,2.840000e+03,3.950000e+02,1.127000e+03,3.960000e+02,7.614400e+00
17331,-1.223900e+02,3.776000e+01,5.200000e+01,1.570000e+02,2.800000e+01,8.800000e+01,2.700000e+01,3.675000e+00
17332,-1.171900e+02,3.275000e+01,5.200000e+01,1.388000e+03,2.130000e+02,5.130000e+02,2.110000e+02,6.130900e+00
17333,-1.193200e+02,3.630000e+01,1.400000e+01,1.680000e+03,3.430000e+02,9.310000e+02,3.500000e+02,2.733600e+00
17334,-1.180600e+02,3.385000e+01,1.600000e+01,4.851000e+03,7.260000e+02,2.527000e+03,7.040000e+02,6.014200e+00
17335,-1.215700e+02,3.913000e+01,3.000000e+01,4.420000e+02,1.030000e+02,4.130000e+02,8.800000e+01,1.569400e+00
17336,-1.206700e+02,3.797000e+01,9.000000e+00,7.450000e+03,1.475000e+03,2.233000e+03,9.300000e+02,2.652800e+00
17337,-1.184300e+02,3.406000e+01,4.100000e+01,1.463000e+03,2.670000e+02,6.010000e+02,2.670000e+02,5.377700e+00
17338,-1.221600e+02,3.774000e+01,5.200000e+01,7.710000e+02,1.470000e+02,3.550000e+02,1.440000e+02,4.145800e+00
17339,-1.181900e+02,3.378000e+01,2.900000e+01,1.170000e+03,3.690000e+02,1.398000e+03,3.730000e+02,2.254300e+00
17340,-1.197600e+02,3.675000e+01,4.100000e+01,1.576000e+03,4.170000e+02,1.567000e+03,3.660000e+02,1.254500e+00
17341,-1.205100e+02,3.952000e+01,2.600000e+01,2.286000e+03,4.440000e+02,4.980000e+02,2.160000e+02,2.065000e+00
17342,-1.181400e+02,3.379000e+01,4.400000e+01,2.388000e+03,6.190000e+02,1.461000e+03,5.920000e+02,3.171100e+00
17343,-1.178300e+02,3.414000e+01,2.600000e+01,8.254000e+03,1.153000e+03,3.460000e+03,1.131000e+03,6.525300e+00
17344,-1.181200e+02,3.406000e+01,2.500000e+01,1.526000e+03,3.880000e+02,1.304000e+03,3.780000e+02,3.189200e+00
17345,-1.184600e+02,3.423000e+01,1.900000e+01,9.902000e+03,2.814000e+03,7.307000e+03,2.660000e+03,2.585000e+00
17346,-1.183000e+02,3.400000e+01,5.200000e+01,1.296000e+03,2.460000e+02,8.530000e+02,2.380000e+02,3.050000e+00
17347,-1.213800e+02,3.860000e+01,3.600000e+01,1.249000e+03,1.590000e+02,3.620000e+02,1.430000e+02,6.846900e+00
17348,-1.170100e+02,3.270000e+01,7.000000e+00,2.327000e+03,4.900000e+02,1.304000e+03,4.450000e+02,3.355300e+00
17349,-1.184300e+02,3.442000e+01,1.300000e+01,3.600000e+03,5.800000e+02,1.799000e+03,5.760000e+02,6.297100e+00
17350,-1.184800e+02,3.407000e+01,3.700000e+01,4.042000e+03,5.490000e+02,1.318000e+03,5.420000e+02,1.286650e+01
17351,-1.169900e+02,3.272000e+01,1.300000e+01,1.330000e+03,2.160000e+02,7.190000e+02,2.150000e+02,3.829500e+00
17352,-1.170300e+02,3.403000e+01,2.600000e+01,3.501000e+03,6.640000e+02,1.860000e+03,6.810000e+02,3.040300e+00
17353,-1.186400e+02,3.419000e+01,2.800000e+01,3.274000e+03,5.710000e+02,1.424000e+03,5.210000e+02,4.416700e+00
17354,-1.220300e+02,3.730000e+01,3.000000e+01,3.007000e+03,5.540000e+02,1.551000e+03,6.160000e+02,5.852100e+00
17355,-1.194400e+02,3.660000e+01,3.400000e+01,8.640000e+02,1.840000e+02,5.790000e+02,1.710000e+02,2.041700e+00
17356,-1.182100e+02,3.380000e+01,4.400000e+01,1.387000e+03,2.800000e+02,9.840000e+02,3.020000e+02,4.250000e+00
17357,-1.198700e+02,3.693000e+01,1.300000e+01,1.429000e+03,2.090000e+02,7.020000e+02,2.050000e+02,4.362500e+00
17358,-1.181200e+02,3.377000e+01,1.000000e+01,7.264000e+03,1.137000e+03,2.528000e+03,1.057000e+03,1.022330e+01
17359,-1.225200e+02,3.870000e+01,2.600000e+01,1.020000e+02,1.700000e+01,4.300000e+01,1.300000e+01,5.360000e-01
17360,-1.224200e+02,3.774000e+01,5.200000e+01,1.540000e+03,3.700000e+02,1.136000e+03,3.630000e+02,4.312500e+00
17361,-1.171500e+02,3.345000e+01,4.000000e+00,9.089000e+03,1.413000e+03,3.886000e+03,1.243000e+03,4.690400e+00
17362,-1.224700e+02,3.775000e+01,4.900000e+01,2.747000e+03,4.720000e+02,1.281000e+03,4.480000e+02,5.482000e+00
17363,-1.187000e+02,3.428000e+01,2.700000e+01,3.536000e+03,6.460000e+02,1.837000e+03,5.800000e+02,4.496400e+00
17364,-1.181000e+02,3.382000e+01,3.600000e+01,2.422000e+03,4.200000e+02,1.193000e+03,4.210000e+02,4.846200e+00
17365,-1.180900e+02,3.389000e+01,4.200000e+01,9.910000e+02,2.150000e+02,7.170000e+02,2.190000e+02,4.092600e+00
17366,-1.181200e+02,3.458000e+01,1.300000e+01,2.614000e+03,6.500000e+02,1.949000e+03,5.370000e+02,2.054700e+00
17367,-1.192900e+02,3.440000e+01,2.200000e+01,3.891000e+03,6.570000e+02,1.727000e+03,5.810000e+02,4.265600e+00
17368,-1.241100e+02,4.093000e+01,2.500000e+01,2.392000e+03,4.740000e+02,1.298000e+03,4.610000e+02,3.507600e+00
17369,-1.229100e+02,3.903000e+01,1.400000e+01,2.374000e+03,5.570000e+02,7.230000e+02,4.270000e+02,1.353200e+00
17370,-1.223100e+02,3.832000e+01,3.500000e+01,3.997000e+03,7.620000e+02,2.074000e+03,7.030000e+02,3.285000e+00
17371,-1.184000e+02,3.400000e+01,3.400000e+01,1.816000e+03,3.350000e+02,8.720000e+02,3.390000e+02,4.850000e+00
17372,-1.214100e+02,3.860000e+01,1.600000e+01,5.407000e+03,1.467000e+03,2.523000e+03,1.265000e+03,2.047100e+00
17373,-1.220000e+02,3.739000e+01,3.300000e+01,2.154000e+03,4.050000e+02,1.655000e+03,4.340000e+02,5.796200e+00
17374,-1.222600e+02,3.813000e+01,2.800000e+01,3.072000e+03,7.900000e+02,1.375000e+03,7.050000e+02,1.636800e+00
17375,-1.194700e+02,3.513000e+01,4.400000e+01,4.599000e+03,8.770000e+02,2.140000e+03,8.310000e+02,2.995200e+00
17376,-1.220700e+02,3.735000e+01,3.500000e+01,1.579000e+03,2.100000e+02,5.700000e+02,1.960000e+02,8.588800e+00
17377,-1.191700e+02,3.417000e+01,4.200000e+01,1.411000e+03,3.000000e+02,1.295000e+03,3.390000e+02,2.666700e+00
17378,-1.178700e+02,3.387000e+01,1.500000e+01,1.898000e+03,4.760000e+02,1.766000e+03,4.550000e+02,2.492900e+00
17379,-1.173900e+02,3.395000e+01,3.600000e+01,1.380000e+03,2.690000e+02,5.980000e+02,2.620000e+02,3.166700e+00
17380,-1.194500e+02,3.516000e+01,3.400000e+01,3.437000e+03,6.960000e+02,1.783000e+03,6.080000e+02,2.391200e+00
17381,-1.183300e+02,3.406000e+01,5.200000e+01,1.368000e+03,2.310000e+02,7.370000e+02,2.480000e+02,8.361700e+00
17382,-1.226900e+02,3.844000e+01,3.500000e+01,1.356000e+03,2.410000e+02,6.200000e+02,2.160000e+02,3.552100e+00
17383,-1.214300e+02,3.774000e+01,5.200000e+01,8.760000e+02,1.700000e+02,4.260000e+02,1.790000e+02,3.086500e+00
17384,-1.176400e+02,3.363000e+01,1.000000e+01,4.814000e+03,6.430000e+02,1.808000e+03,5.880000e+02,8.798000e+00
17385,-1.218700e+02,3.661000e+01,2.100000e+01,1.616000e+03,4.000000e+02,6.880000e+02,3.840000e+02,4.210900e+00
17386,-1.179300e+02,3.374000e+01,3.000000e+01,1.654000e+03,4.340000e+02,1.843000e+03,4.670000e+02,3.140300e+00
17387,-1.216100e+02,3.669000e+01,1.900000e+01,9.899000e+03,2.617000e+03,1.127200e+04,2.528000e+03,2.024400e+00
17388,-1.179800e+02,3.372000e+01,2.800000e+01,3.109000e+03,5.610000e+02,1.891000e+03,5.620000e+02,5.265500e+00
17389,-1.190600e+02,3.536000e+01,9.000000e+00,1.228000e+03,2.340000e+02,4.090000e+02,2.120000e+02,4.348200e+00
17390,-1.178200e+02,3.374000e+01,2.500000e+01,2.720000e+03,6.800000e+02,1.559000e+03,6.310000e+02,3.095800e+00
17391,-1.179700e+02,3.389000e+01,1.500000e+01,3.801000e+03,5.420000e+02,1.992000e+03,5.260000e+02,9.068300e+00
17392,-1.221700e+02,3.743000e+01,2.400000e+01,3.924000e+03,1.142000e+03,7.174000e+03,9.500000e+02,4.097200e+00
17393,-1.213500e+02,3.796000e+01,2.100000e+01,1.343000e+03,1.830000e+02,4.620000e+02,1.930000e+02,5.899500e+00
17394,-1.178300e+02,3.388000e+01,1.800000e+01,2.112000e+03,3.400000e+02,1.048000e+03,3.150000e+02,6.930800e+00
17395,-1.178800e+02,3.377000e+01,3.100000e+01,2.549000e+03,3.550000e+02,1.044000e+03,3.620000e+02,6.973700e+00
17396,-1.183200e+02,3.416000e+01,4.600000e+01,2.345000e+03,4.530000e+02,1.031000e+03,4.270000e+02,4.317300e+00
17397,-1.222600e+02,3.803000e+01,2.500000e+01,2.239000e+03,3.610000e+02,9.280000e+02,3.530000e+02,4.447400e+00
17398,-1.190600e+02,3.435000e+01,3.400000e+01,2.426000e+03,6.460000e+02,2.116000e+03,6.310000e+02,2.068200e+00
17399,-1.219700e+02,3.795000e+01,8.000000e+00,4.253000e+03,7.090000e+02,1.883000e+03,6.620000e+02,5.431000e+00
17400,-1.212300e+02,3.781000e+01,1.500000e+01,2.906000e+03,5.370000e+02,1.886000e+03,5.570000e+02,4.243100e+00
17401,-1.197700e+02,3.443000e+01,2.200000e+01,2.552000e+03,4.430000e+02,1.066000e+03,4.240000e+02,5.127100e+00
17402,-1.171700e+02,3.279000e+01,4.300000e+01,1.269000e+03,2.970000e+02,9.460000e+02,2.850000e+02,2.144700e+00
17403,-1.212400e+02,3.782000e+01,9.000000e+00,6.169000e+03,9.590000e+02,3.378000e+03,9.450000e+02,5.104700e+00
17404,-1.192100e+02,3.630000e+01,1.800000e+01,1.433000e+03,2.650000e+02,1.092000e+03,2.760000e+02,1.913500e+00
17405,-1.218600e+02,3.738000e+01,1.500000e+01,2.052000e+03,4.050000e+02,1.380000e+03,4.090000e+02,5.868600e+00
17406,-1.218900e+02,3.732000e+01,4.100000e+01,9.770000e+02,2.650000e+02,8.650000e+02,2.530000e+02,3.231700e+00
17407,-1.176700e+02,3.563000e+01,3.200000e+01,3.661000e+03,7.870000e+02,1.613000e+03,7.060000e+02,3.068700e+00
17408,-1.212000e+02,3.780000e+01,3.700000e+01,3.110000e+02,6.100000e+01,1.710000e+02,5.400000e+01,4.097200e+00
17409,-1.180200e+02,3.380000e+01,2.400000e+01,8.400000e+01,1.400000e+01,3.200000e+01,8.000000e+00,5.875000e+00
17410,-1.177600e+02,3.413000e+01,8.000000e+00,1.675900e+04,2.274000e+03,7.249000e+03,2.156000e+03,7.483700e+00
17411,-1.197400e+02,3.444000e+01,2.600000e+01,4.257000e+03,1.031000e+03,1.861000e+03,9.500000e+02,3.404700e+00
17412,-1.182900e+02,3.388000e+01,3.600000e+01,1.751000e+03,4.380000e+02,1.175000e+03,4.190000e+02,3.073900e+00
17413,-1.170600e+02,3.256000e+01,1.700000e+01,2.803000e+03,6.830000e+02,2.768000e+03,6.760000e+02,1.795800e+00
17414,-1.227800e+02,3.837000e+01,2.100000e+01,7.950000e+02,1.630000e+02,4.140000e+02,1.620000e+02,3.799100e+00
17415,-1.178500e+02,3.388000e+01,1.400000e+01,4.753000e+03,6.810000e+02,2.138000e+03,6.780000e+02,7.365800e+00
17416,-1.182200e+02,3.413000e+01,5.200000e+01,7.910000e+02,1.740000e+02,5.010000e+02,1.620000e+02,3.354200e+00
17417,-1.220300e+02,3.737000e+01,9.000000e+00,2.966000e+03,7.700000e+02,1.430000e+03,7.400000e+02,3.004700e+00
17418,-1.224200e+02,3.779000e+01,5.200000e+01,3.364000e+03,1.100000e+03,2.112000e+03,1.045000e+03,2.134300e+00
17419,-1.179300e+02,3.405000e+01,3.600000e+01,1.340000e+03,2.210000e+02,8.480000e+02,2.440000e+02,4.173100e+00
17420,-1.222100e+02,3.783000e+01,4.000000e+01,4.991000e+03,6.740000e+02,1.616000e+03,6.540000e+02,7.554400e+00
17421,-1.223200e+02,3.793000e+01,3.300000e+01,2.960000e+02,7.300000e+01,2.160000e+02,6.300000e+01,2.675000e+00
17422,-1.179100e+02,3.410000e+01,3.500000e+01,2.746000e+03,4.780000e+02,1.779000e+03,5.010000e+02,4.250000e+00
17423,-1.169500e+02,3.274000e+01,7.000000e+00,2.722000e+03,5.780000e+02,1.429000e+03,5.740000e+02,3.958300e+00
17424,-1.222800e+02,3.755000e+01,1.700000e+01,4.199000e+03,6.290000e+02,2.020000e+03,6.300000e+02,6.122800e+00
17425,-1.179300e+02,3.369000e+01,1.900000e+01,2.602000e+03,4.390000e+02,1.156000e+03,4.240000e+02,5.010000e+00
17426,-1.238500e+02,4.132000e+01,3.100000e+01,9.380000e+02,2.380000e+02,4.250000e+02,1.570000e+02,1.048600e+00
17427,-1.189100e+02,3.428000e+01,6.000000e+00,6.106000e+03,1.134000e+03,3.246000e+03,1.062000e+03,5.220600e+00
17428,-1.221600e+02,3.772000e+01,1.000000e+01,2.229000e+03,6.010000e+02,8.770000e+02,4.850000e+02,3.343100e+00
17429,-1.182500e+02,3.402000e+01,3.200000e+01,1.311000e+03,4.100000e+02,1.792000e+03,3.960000e+02,2.330400e+00
17430,-1.233600e+02,3.941000e+01,4.600000e+01,1.748000e+03,3.620000e+02,8.080000e+02,3.300000e+02,2.918300e+00
17431,-1.214700e+02,3.868000e+01,1.900000e+01,9.460000e+02,1.820000e+02,4.740000e+02,1.730000e+02,5.015500e+00
17432,-1.190400e+02,3.422000e+01,1.800000e+01,3.117000e+03,5.830000e+02,2.079000e+03,5.450000e+02,4.645800e+00
17433,-1.174900e+02,3.391000e+01,1.700000e+01,5.364000e+03,1.020000e+03,3.754000e+03,9.360000e+02,3.285700e+00
17434,-1.184600e+02,3.425000e+01,3.200000e+01,2.217000e+03,4.220000e+02,1.064000e+03,4.270000e+02,3.698900e+00
17435,-1.180600e+02,3.401000e+01,3.400000e+01,1.962000e+03,3.960000e+02,1.488000e+03,3.320000e+02,3.909100e+00
17436,-1.181000e+02,3.417000e+01,4.400000e+01,4.505000e+03,8.940000e+02,2.296000e+03,8.990000e+02,3.481100e+00
17437,-1.221600e+02,3.775000e+01,3.500000e+01,6.670000e+02,1.400000e+02,4.060000e+02,1.330000e+02,3.804700e+00
17438,-1.177700e+02,3.353000e+01,3.200000e+01,3.116000e+03,6.610000e+02,1.105000e+03,5.430000e+02,5.183700e+00
17439,-1.181400e+02,3.414000e+01,1.700000e+01,3.404000e+03,1.011000e+03,1.694000e+03,9.490000e+02,2.951100e+00
17440,-1.223100e+02,3.792000e+01,1.200000e+01,1.895000e+03,6.000000e+02,9.830000e+02,5.190000e+02,2.500000e+00
17441,-1.174600e+02,3.409000e+01,8.000000e+00,4.711000e+03,9.630000e+02,3.310000e+03,9.880000e+02,3.548800e+00
17442,-1.190100e+02,3.524000e+01,6.000000e+00,8.000000e+01,1.600000e+01,6.600000e+01,2.100000e+01,3.125000e+00
17443,-1.187600e+02,3.426000e+01,2.600000e+01,1.929000e+03,2.930000e+02,1.067000e+03,3.200000e+02,5.403800e+00
17444,-1.242300e+02,4.054000e+01,5.200000e+01,2.694000e+03,4.530000e+02,1.152000e+03,4.350000e+02,3.080600e+00
17445,-1.182900e+02,3.394000e+01,3.400000e+01,1.089000e+03,2.780000e+02,9.950000e+02,3.150000e+02,2.335200e+00
17446,-1.184000e+02,3.399000e+01,3.600000e+01,1.280000e+03,2.400000e+02,7.040000e+02,2.170000e+02,5.963200e+00
17447,-1.180800e+02,3.385000e+01,2.200000e+01,1.055000e+03,2.040000e+02,6.820000e+02,2.160000e+02,6.000000e+00
17448,-1.213000e+02,3.863000e+01,3.100000e+01,1.817000e+03,3.720000e+02,9.920000e+02,3.390000e+02,3.097200e+00
17449,-1.178700e+02,3.411000e+01,2.300000e+01,4.066000e+03,8.190000e+02,2.105000e+03,7.370000e+02,4.655600e+00
17450,-1.190500e+02,3.421000e+01,2.700000e+01,4.357000e+03,9.260000e+02,2.110000e+03,8.760000e+02,3.011900e+00
17451,-1.224800e+02,3.776000e+01,4.800000e+01,2.304000e+03,5.580000e+02,1.273000e+03,5.120000e+02,3.275000e+00
17452,-1.223000e+02,3.793000e+01,3.400000e+01,2.254000e+03,3.570000e+02,7.150000e+02,3.060000e+02,4.500000e+00
17453,-1.182800e+02,3.388000e+01,1.900000e+01,2.758000e+03,6.750000e+02,2.047000e+03,5.910000e+02,2.661800e+00
17454,-1.219100e+02,3.744000e+01,2.600000e+01,1.669000e+03,2.760000e+02,9.510000e+02,2.780000e+02,4.779400e+00
17455,-1.212200e+02,3.782000e+01,1.300000e+01,4.452000e+03,9.490000e+02,2.740000e+03,9.370000e+02,3.196400e+00
17456,-1.179000e+02,3.408000e+01,3.200000e+01,2.068000e+03,3.560000e+02,9.760000e+02,3.700000e+02,5.212000e+00
17457,-1.220000e+02,3.795000e+01,9.000000e+00,2.214000e+03,2.560000e+02,8.480000e+02,2.390000e+02,6.814500e+00
17458,-1.198100e+02,3.672000e+01,4.600000e+01,1.414000e+03,2.680000e+02,9.020000e+02,2.430000e+02,1.583300e+00
17459,-1.189800e+02,3.540000e+01,3.600000e+01,1.443000e+03,2.730000e+02,6.800000e+02,2.590000e+02,2.982100e+00
17460,-1.220600e+02,3.760000e+01,1.800000e+01,1.726000e+03,2.760000e+02,1.186000e+03,3.100000e+02,5.322600e+00
17461,-1.212700e+02,3.796000e+01,4.300000e+01,9.480000e+02,2.210000e+02,7.490000e+02,2.080000e+02,1.962000e+00
17462,-1.214400e+02,3.850000e+01,2.000000e+01,2.033000e+03,5.860000e+02,1.281000e+03,5.210000e+02,1.400700e+00
17463,-1.214400e+02,3.684000e+01,7.000000e+00,1.644000e+03,3.380000e+02,1.143000e+03,3.310000e+02,4.005000e+00
17464,-1.183300e+02,3.386000e+01,3.800000e+01,1.059000e+03,2.180000e+02,5.610000e+02,2.050000e+02,4.000000e+00
17465,-1.222700e+02,3.788000e+01,5.200000e+01,1.693000e+03,3.910000e+02,6.690000e+02,3.670000e+02,3.541700e+00
17466,-1.168000e+02,3.280000e+01,1.100000e+01,3.874000e+03,5.650000e+02,1.672000e+03,5.460000e+02,6.148100e+00
17467,-1.173200e+02,3.454000e+01,9.000000e+00,5.904000e+03,1.165000e+03,3.489000e+03,1.063000e+03,3.125000e+00
17468,-1.218600e+02,3.729000e+01,1.400000e+01,6.160000e+03,1.222000e+03,2.472000e+03,1.204000e+03,4.144400e+00
17469,-1.181200e+02,3.390000e+01,3.500000e+01,3.478000e+03,7.300000e+02,1.885000e+03,6.730000e+02,2.937500e+00
17470,-1.170300e+02,3.402000e+01,2.600000e+01,3.909000e+03,6.700000e+02,1.884000e+03,6.650000e+02,4.136100e+00
17471,-1.171100e+02,3.282000e+01,1.700000e+01,1.787000e+03,3.300000e+02,1.341000e+03,3.140000e+02,2.875000e+00
17472,-1.168300e+02,3.281000e+01,1.800000e+01,2.367000e+03,4.020000e+02,1.021000e+03,3.950000e+02,4.812500e+00
