Id,F1,F2,F3,F4,F5,F6,F7,F8
8218,-1.182400e+02,3.399000e+01,3.300000e+01,8.850000e+02,2.940000e+02,1.270000e+03,2.820000e+02,2.161500e+00
8219,-1.225100e+02,3.800000e+01,1.700000e+01,2.449000e+03,5.360000e+02,1.157000e+03,5.430000e+02,3.951900e+00
8220,-1.172700e+02,3.392000e+01,1.300000e+01,8.443000e+03,1.744000e+03,4.885000e+03,1.470000e+03,3.090700e+00
8221,-1.206700e+02,3.737000e+01,1.800000e+01,1.640000e+02,3.000000e+01,1.040000e+02,3.200000e+01,1.660700e+00
8222,-1.183200e+02,3.391000e+01,3.400000e+01,1.068000e+03,1.980000e+02,7.570000e+02,2.310000e+02,5.752800e+00
8223,-1.220200e+02,3.724000e+01,2.800000e+01,2.796000e+03,3.650000e+02,1.085000e+03,3.630000e+02,1.068340e+01
8224,-1.214300e+02,3.861000e+01,4.000000e+01,1.134000e+03,2.520000e+02,6.750000e+02,2.490000e+02,1.369600e+00
8225,-1.182600e+02,3.391000e+01,3.900000e+01,9.350000e+02,2.100000e+02,7.110000e+02,1.930000e+02,2.437500e+00
8226,-1.181700e+02,3.418000e+01,4.400000e+01,1.401000e+03,2.460000e+02,6.070000e+02,2.710000e+02,2.847200e+00
8227,-1.183300e+02,3.392000e+01,2.300000e+01,9.690000e+02,2.880000e+02,6.700000e+02,2.510000e+02,3.267000e+00
8228,-1.213900e+02,3.869000e+01,3.000000e+01,2.897000e+03,5.060000e+02,1.508000e+03,4.780000e+02,3.865000e+00
8229,-1.224000e+02,4.071000e+01,2.200000e+01,2.390000e+03,4.840000e+02,1.131000e+03,4.520000e+02,2.145800e+00
8230,-1.181400e+02,3.393000e+01,3.100000e+01,3.205000e+03,7.270000e+02,1.647000e+03,6.640000e+02,3.368100e+00
8231,-1.173200e+02,3.396000e+01,1.900000e+01,3.216000e+03,6.660000e+02,1.363000e+03,6.290000e+02,3.758500e+00
8232,-1.181700e+02,3.386000e+01,4.000000e+01,1.301000e+03,3.420000e+02,9.540000e+02,3.360000e+02,2.380400e+00
8233,-1.180400e+02,3.412000e+01,4.400000e+01,2.007000e+03,2.880000e+02,9.210000e+02,3.070000e+02,6.598900e+00
8234,-1.164500e+02,3.380000e+01,9.000000e+00,5.534000e+03,1.206000e+03,2.283000e+03,1.008000e+03,3.616100e+00
8235,-1.182500e+02,3.400000e+01,3.600000e+01,1.033000e+03,2.670000e+02,1.112000e+03,2.290000e+02,1.723700e+00
8236,-1.198200e+02,3.443000e+01,1.500000e+01,1.482000e+03,3.450000e+02,6.690000e+02,3.790000e+02,3.077300e+00
8237,-1.201800e+02,3.928000e+01,1.400000e+01,1.009800e+04,1.545000e+03,7.010000e+02,2.540000e+02,4.081900e+00
8238,-1.181600e+02,3.379000e+01,2.500000e+01,3.742000e+03,1.180000e+03,3.916000e+03,1.063000e+03,2.400000e+00
8239,-1.190300e+02,3.613000e+01,2.400000e+01,2.259000e+03,4.080000e+02,1.169000e+03,3.950000e+02,1.710600e+00
8240,-1.183500e+02,3.390000e+01,3.100000e+01,1.547000e+03,3.440000e+02,9.560000e+02,2.870000e+02,3.469800e+00
8241,-1.222800e+02,3.750000e+01,3.300000e+01,6.499000e+03,9.980000e+02,2.694000e+03,9.570000e+02,7.478700e+00
8242,-1.179900e+02,3.373000e+01,2.000000e+01,3.182000e+03,8.840000e+02,1.770000e+03,8.170000e+02,3.191200e+00
8243,-1.164400e+02,3.377000e+01,1.800000e+01,4.872000e+03,1.110000e+03,9.550000e+02,6.560000e+02,2.243900e+00
8244,-1.169900e+02,3.320000e+01,1.700000e+01,2.980000e+03,5.390000e+02,1.531000e+03,5.050000e+02,3.155300e+00
8245,-1.177800e+02,3.386000e+01,1.600000e+01,3.471000e+03,7.080000e+02,1.769000e+03,6.910000e+02,4.106400e+00
8246,-1.197100e+02,3.673000e+01,1.900000e+01,3.972000e+03,5.850000e+02,1.586000e+03,5.600000e+02,5.260800e+00
8247,-1.179700e+02,3.414000e+01,1.500000e+01,3.595000e+03,9.640000e+02,1.839000e+03,8.770000e+02,2.601400e+00
8248,-1.179600e+02,3.365000e+01,2.400000e+01,4.462000e+03,6.890000e+02,1.943000e+03,7.120000e+02,5.739500e+00
8249,-1.184600e+02,3.420000e+01,2.200000e+01,4.855000e+03,1.350000e+03,2.519000e+03,1.258000e+03,3.089300e+00
8250,-1.183000e+02,3.380000e+01,8.000000e+00,1.115000e+03,4.120000e+02,1.472000e+03,3.960000e+02,3.139200e+00
8251,-1.181900e+02,3.409000e+01,4.100000e+01,2.090000e+03,5.300000e+02,2.043000e+03,5.370000e+02,1.970600e+00
8252,-1.182900e+02,3.400000e+01,5.200000e+01,2.579000e+03,4.940000e+02,1.558000e+03,4.580000e+02,2.080900e+00
8253,-1.181500e+02,3.415000e+01,5.200000e+01,2.750000e+02,1.230000e+02,2.730000e+02,1.110000e+02,1.166700e+00
8254,-1.224700e+02,3.789000e+01,2.300000e+01,1.077400e+04,1.736000e+03,3.895000e+03,1.683000e+03,7.290500e+00
8255,-1.192000e+02,3.630000e+01,3.200000e+01,1.355000e+03,3.630000e+02,1.427000e+03,3.840000e+02,1.344400e+00
8256,-1.215700e+02,3.976000e+01,2.000000e+01,1.384000e+03,2.570000e+02,5.570000e+02,2.320000e+02,2.088200e+00
8257,-1.183900e+02,3.387000e+01,3.400000e+01,2.395000e+03,4.690000e+02,1.087000e+03,4.380000e+02,5.968300e+00
8258,-1.224200e+02,3.777000e+01,5.200000e+01,1.086000e+03,3.490000e+02,5.890000e+02,3.610000e+02,2.518600e+00
8259,-1.213200e+02,3.864000e+01,1.900000e+01,8.501000e+03,1.558000e+03,3.576000e+03,1.467000e+03,3.652300e+00
8260,-1.214300e+02,3.864000e+01,3.400000e+01,2.010000e+03,4.110000e+02,1.501000e+03,4.220000e+02,2.041700e+00
8261,-1.171400e+02,3.315000e+01,1.600000e+01,1.129000e+03,1.980000e+02,7.580000e+02,1.780000e+02,5.034600e+00
8262,-1.178300e+02,3.390000e+01,2.300000e+01,2.446000e+03,3.600000e+02,1.196000e+03,3.590000e+02,6.575500e+00
8263,-1.222600e+02,3.784000e+01,5.200000e+01,6.960000e+02,1.910000e+02,3.450000e+02,1.740000e+02,2.673600e+00
8264,-1.219000e+02,3.734000e+01,5.200000e+01,2.410000e+02,6.900000e+01,3.850000e+02,6.400000e+01,2.619000e+00
8265,-1.206600e+02,3.528000e+01,3.100000e+01,2.773000e+03,8.440000e+02,1.358000e+03,7.940000e+02,1.403600e+00
8266,-1.182100e+02,3.403000e+01,5.200000e+01,4.970000e+02,1.320000e+02,5.470000e+02,1.210000e+02,2.208300e+00
8267,-1.182000e+02,3.413000e+01,5.200000e+01,2.035000e+03,4.590000e+02,2.589000e+03,4.380000e+02,3.534900e+00
8268,-1.221100e+02,3.767000e+01,3.600000e+01,2.110000e+03,3.890000e+02,9.520000e+02,3.700000e+02,3.800000e+00
8269,-1.198200e+02,3.444000e+01,2.800000e+01,1.992000e+03,5.310000e+02,1.622000e+03,5.090000e+02,2.768900e+00
8270,-1.186600e+02,3.418000e+01,2.500000e+01,6.612000e+03,8.570000e+02,2.519000e+03,8.430000e+02,8.391200e+00
8271,-1.181700e+02,3.378000e+01,4.400000e+01,2.364000e+03,7.460000e+02,3.184000e+03,6.720000e+02,1.918000e+00
8272,-1.182200e+02,3.410000e+01,3.500000e+01,4.003000e+03,7.880000e+02,2.785000e+03,7.640000e+02,4.121300e+00
8273,-1.206800e+02,3.747000e+01,3.300000e+01,1.028000e+03,2.260000e+02,6.580000e+02,1.970000e+02,2.304300e+00
8274,-1.204900e+02,3.535000e+01,1.700000e+01,3.043000e+03,6.080000e+02,1.457000e+03,5.450000e+02,3.164100e+00
8275,-1.212800e+02,3.813000e+01,4.800000e+01,1.892000e+03,3.330000e+02,8.040000e+02,3.520000e+02,4.062500e+00
8276,-1.217000e+02,3.860000e+01,1.600000e+01,2.372000e+03,5.880000e+02,1.400000e+03,5.830000e+02,2.892200e+00
8277,-1.188400e+02,3.417000e+01,1.600000e+01,3.449000e+03,8.200000e+02,1.877000e+03,8.160000e+02,3.217600e+00
8278,-1.219300e+02,3.733000e+01,4.400000e+01,1.449000e+03,2.910000e+02,6.760000e+02,2.820000e+02,3.575000e+00
8279,-1.220900e+02,3.771000e+01,3.100000e+01,1.843000e+03,2.820000e+02,7.490000e+02,2.690000e+02,5.285500e+00
8280,-1.180900e+02,3.401000e+01,3.600000e+01,1.465000e+03,3.630000e+02,1.538000e+03,3.420000e+02,3.546900e+00
8281,-1.204200e+02,3.487000e+01,1.800000e+01,2.505000e+03,3.760000e+02,1.162000e+03,3.820000e+02,4.835900e+00
8282,-1.223100e+02,3.754000e+01,4.200000e+01,1.159000e+03,2.610000e+02,4.650000e+02,2.470000e+02,3.184200e+00
8283,-1.155700e+02,3.283000e+01,3.100000e+01,1.494000e+03,2.890000e+02,9.590000e+02,2.840000e+02,3.528200e+00
8284,-1.177100e+02,3.363000e+01,1.600000e+01,2.497000e+03,5.000000e+02,1.357000e+03,4.560000e+02,4.590900e+00
8285,-1.220400e+02,3.695000e+01,2.700000e+01,1.987000e+03,3.740000e+02,9.610000e+02,3.430000e+02,3.966700e+00
8286,-1.176400e+02,3.366000e+01,6.000000e+00,5.221000e+03,1.217000e+03,2.597000e+03,1.119000e+03,4.607600e+00
8287,-1.183600e+02,3.403000e+01,4.000000e+01,2.323000e+03,6.610000e+02,1.847000e+03,6.140000e+02,1.831600e+00
8288,-1.209400e+02,3.905000e+01,8.000000e+00,3.758000e+03,7.170000e+02,1.744000e+03,6.610000e+02,3.197200e+00
8289,-1.182100e+02,3.410000e+01,3.600000e+01,2.000000e+03,5.330000e+02,1.234000e+03,5.350000e+02,3.743700e+00
8290,-1.182400e+02,3.400000e+01,3.800000e+01,1.715000e+03,4.140000e+02,1.714000e+03,3.890000e+02,1.713200e+00
8291,-1.220000e+02,3.727000e+01,3.300000e+01,1.664000e+03,2.710000e+02,7.590000e+02,2.720000e+02,5.787600e+00
8292,-1.208300e+02,3.533000e+01,1.400000e+01,4.155000e+03,7.870000e+02,2.112000e+03,7.550000e+02,4.476600e+00
8293,-1.184500e+02,3.403000e+01,3.900000e+01,1.657000e+03,4.020000e+02,9.310000e+02,3.630000e+02,3.781300e+00
8294,-1.220400e+02,3.762000e+01,3.500000e+01,8.990000e+02,1.790000e+02,4.550000e+02,1.850000e+02,4.285700e+00
8295,-1.219000e+02,3.660000e+01,3.900000e+01,1.629000e+03,4.230000e+02,8.040000e+02,3.860000e+02,2.466300e+00
8296,-1.191300e+02,3.522000e+01,5.000000e+00,6.268000e+03,1.003000e+03,3.269000e+03,9.800000e+02,5.145700e+00
8297,-1.207900e+02,3.782000e+01,1.700000e+01,4.227000e+03,7.290000e+02,1.809000e+03,6.790000e+02,3.266700e+00
8298,-1.222200e+02,3.809000e+01,4.700000e+01,2.161000e+03,4.400000e+02,9.660000e+02,3.600000e+02,2.273400e+00
8299,-1.189800e+02,3.540000e+01,3.400000e+01,8.130000e+02,1.710000e+02,4.400000e+02,1.700000e+02,2.839300e+00
8300,-1.173300e+02,3.403000e+01,1.800000e+01,2.342000e+03,4.020000e+02,1.264000e+03,3.820000e+02,4.798600e+00
8301,-1.221400e+02,3.769000e+01,3.800000e+01,1.571000e+03,3.170000e+02,8.740000e+02,3.010000e+02,4.465900e+00
8302,-1.213000e+02,3.851000e+01,1.900000e+01,8.220000e+02,1.340000e+02,4.570000e+02,1.330000e+02,4.150000e+00
8303,-1.170700e+02,3.301000e+01,2.500000e+01,2.120000e+03,3.810000e+02,5.880000e+02,3.590000e+02,3.118700e+00
8304,-1.220200e+02,3.697000e+01,3.900000e+01,2.124000e+03,6.610000e+02,1.365000e+03,6.060000e+02,1.664200e+00
8305,-1.219600e+02,3.703000e+01,1.700000e+01,1.343000e+03,2.030000e+02,5.110000e+02,1.850000e+02,4.625000e+00
8306,-1.180300e+02,3.393000e+01,2.200000e+01,3.382000e+03,8.000000e+02,2.688000e+03,7.840000e+02,3.875000e+00
8307,-1.178200e+02,3.372000e+01,2.400000e+01,3.477000e+03,4.620000e+02,1.593000e+03,4.840000e+02,6.863400e+00
8308,-1.184500e+02,3.407000e+01,1.900000e+01,4.845000e+03,1.609000e+03,3.751000e+03,1.539000e+03,1.583000e+00
8309,-1.170700e+02,3.304000e+01,4.000000e+00,2.271000e+03,5.780000e+02,9.260000e+02,3.910000e+02,3.643700e+00
8310,-1.218000e+02,3.732000e+01,2.300000e+01,1.829000e+03,3.460000e+02,1.277000e+03,3.240000e+02,4.809200e+00
8311,-1.218000e+02,3.933000e+01,3.000000e+01,1.019000e+03,1.920000e+02,5.010000e+02,1.850000e+02,2.525900e+00
8312,-1.191900e+02,3.430000e+01,2.500000e+01,2.197000e+03,3.200000e+02,9.340000e+02,3.300000e+02,6.311000e+00
8313,-1.183900e+02,3.408000e+01,5.200000e+01,1.244000e+03,3.040000e+02,4.440000e+02,2.820000e+02,3.511400e+00
8314,-1.220700e+02,3.738000e+01,2.600000e+01,1.272000e+03,3.060000e+02,5.620000e+02,2.840000e+02,4.564400e+00
8315,-1.224500e+02,3.777000e+01,5.200000e+01,2.296000e+03,5.090000e+02,1.039000e+03,4.720000e+02,4.141700e+00
8316,-1.182400e+02,3.397000e+01,3.700000e+01,1.212000e+03,3.140000e+02,1.403000e+03,2.790000e+02,2.553600e+00
8317,-1.184800e+02,3.400000e+01,5.200000e+01,1.359000e+03,3.950000e+02,5.210000e+02,3.680000e+02,2.673600e+00
8318,-1.184000e+02,3.400000e+01,4.400000e+01,2.122000e+03,3.850000e+02,1.012000e+03,3.670000e+02,4.668700e+00
8319,-1.176200e+02,3.409000e+01,2.600000e+01,3.271000e+03,5.950000e+02,2.259000e+03,5.660000e+02,4.013900e+00
8320,-1.200000e+02,3.852000e+01,1.600000e+01,3.045000e+03,5.430000e+02,2.020000e+02,1.020000e+02,3.150000e+00
8321,-1.174300e+02,3.381000e+01,1.300000e+01,4.770000e+03,7.180000e+02,1.985000e+03,6.620000e+02,4.227300e+00
8322,-1.209700e+02,3.768000e+01,1.600000e+01,2.349000e+03,4.460000e+02,1.302000e+03,3.920000e+02,3.162500e+00
8323,-1.190800e+02,3.621000e+01,2.000000e+01,1.911000e+03,3.890000e+02,1.241000e+03,3.480000e+02,2.515600e+00
8324,-1.181900e+02,3.384000e+01,2.400000e+01,1.228000e+03,3.200000e+02,5.370000e+02,2.730000e+02,2.250000e+00
8325,-1.182700e+02,3.416000e+01,1.500000e+01,5.036000e+03,1.299000e+03,3.164000e+03,1.175000e+03,2.914800e+00
8326,-1.178900e+02,3.392000e+01,8.000000e+00,2.120000e+03,5.440000e+02,1.281000e+03,4.700000e+02,3.495400e+00
8327,-1.181200e+02,3.416000e+01,3.000000e+01,1.762000e+03,4.160000e+02,9.400000e+02,3.980000e+02,2.863100e+00
8328,-1.205300e+02,3.979000e+01,1.800000e+01,1.234000e+03,2.660000e+02,5.430000e+02,2.010000e+02,2.515600e+00
8329,-1.193400e+02,3.620000e+01,1.200000e+01,1.632000e+03,3.780000e+02,1.303000e+03,3.150000e+02,2.033300e+00
8330,-1.176400e+02,3.407000e+01,3.000000e+01,2.787000e+03,7.130000e+02,2.647000e+03,6.930000e+02,2.276500e+00
8331,-1.212800e+02,3.792000e+01,3.600000e+01,4.990000e+02,1.150000e+02,4.510000e+02,1.240000e+02,2.170500e+00
8332,-1.216200e+02,3.663000e+01,5.200000e+01,1.437000e+03,2.980000e+02,8.360000e+02,2.570000e+02,3.628600e+00
8333,-1.221600e+02,3.773000e+01,4.900000e+01,1.699000e+03,4.080000e+02,7.680000e+02,3.850000e+02,2.830100e+00
8334,-1.183200e+02,3.401000e+01,5.000000e+01,1.842000e+03,3.770000e+02,8.170000e+02,3.410000e+02,3.154800e+00
8335,-1.180800e+02,3.381000e+01,2.000000e+01,6.295000e+03,9.370000e+02,2.292000e+03,8.740000e+02,7.608400e+00
8336,-1.206400e+02,3.770000e+01,1.600000e+01,2.840000e+02,5.100000e+01,2.390000e+02,4.600000e+01,1.895800e+00
8337,-1.173100e+02,3.411000e+01,3.800000e+01,1.208000e+03,3.210000e+02,1.225000e+03,3.170000e+02,1.466300e+00
8338,-1.184600e+02,3.416000e+01,1.600000e+01,4.590000e+03,1.200000e+03,2.195000e+03,1.139000e+03,3.827300e+00
8339,-1.176500e+02,3.360000e+01,1.500000e+01,5.736000e+03,8.000000e+02,2.529000e+03,7.620000e+02,6.411400e+00
8340,-1.192500e+02,3.578000e+01,2.700000e+01,1.513000e+03,3.420000e+02,1.346000e+03,3.230000e+02,2.741100e+00
8341,-1.222200e+02,3.812000e+01,1.500000e+01,1.412500e+04,2.344000e+03,6.456000e+03,2.147000e+03,5.101400e+00
8342,-1.183800e+02,3.406000e+01,2.500000e+01,2.558000e+03,6.610000e+02,1.183000e+03,6.360000e+02,3.555600e+00
8343,-1.182200e+02,3.388000e+01,3.700000e+01,1.149000e+03,2.800000e+02,1.016000e+03,2.500000e+02,2.125000e+00
8344,-1.183200e+02,3.379000e+01,3.200000e+01,2.381000e+03,4.670000e+02,1.264000e+03,4.880000e+02,4.147700e+00
8345,-1.218800e+02,3.726000e+01,1.300000e+01,1.676000e+03,4.710000e+02,7.100000e+02,4.060000e+02,3.893600e+00
8346,-1.218400e+02,3.729000e+01,2.400000e+01,3.403000e+03,6.560000e+02,2.829000e+03,6.120000e+02,4.775000e+00
8347,-1.220400e+02,3.753000e+01,2.500000e+01,4.458000e+03,9.220000e+02,2.998000e+03,8.900000e+02,3.966700e+00
8348,-1.180000e+02,3.366000e+01,2.500000e+01,4.041000e+03,9.030000e+02,1.689000e+03,7.840000e+02,4.228900e+00
8349,-1.183400e+02,3.390000e+01,2.300000e+01,2.395000e+03,4.980000e+02,1.309000e+03,4.930000e+02,4.977900e+00
8350,-1.165200e+02,3.384000e+01,1.700000e+01,4.465000e+03,8.590000e+02,8.530000e+02,4.450000e+02,3.687500e+00
8351,-1.222500e+02,3.782000e+01,5.200000e+01,2.474000e+03,4.030000e+02,1.104000e+03,3.980000e+02,5.883000e+00
8352,-1.221700e+02,3.772000e+01,4.600000e+01,1.369000e+03,2.840000e+02,7.660000e+02,2.890000e+02,3.531300e+00
8353,-1.190000e+02,3.606000e+01,4.100000e+01,9.370000e+02,1.580000e+02,3.960000e+02,1.420000e+02,4.083300e+00
8354,-1.228400e+02,3.841000e+01,1.900000e+01,2.191000e+03,3.910000e+02,1.065000e+03,4.040000e+02,4.125000e+00
8355,-1.172300e+02,3.389000e+01,5.000000e+00,1.177500e+04,2.031000e+03,6.686000e+03,1.911000e+03,4.195300e+00
8356,-1.183700e+02,3.411000e+01,4.200000e+01,5.518000e+03,9.790000e+02,1.863000e+03,9.570000e+02,8.584200e+00
8357,-1.212800e+02,3.794000e+01,4.800000e+01,1.766000e+03,4.440000e+02,1.406000e+03,4.210000e+02,1.703900e+00
8358,-1.180300e+02,3.410000e+01,3.800000e+01,2.301000e+03,4.160000e+02,1.079000e+03,3.980000e+02,4.423600e+00
8359,-1.181000e+02,3.384000e+01,3.600000e+01,1.915000e+03,3.160000e+02,8.500000e+02,3.190000e+02,4.722200e+00
8360,-1.181900e+02,3.393000e+01,4.000000e+01,1.334000e+03,2.760000e+02,1.226000e+03,2.780000e+02,3.471200e+00
8361,-1.171200e+02,3.295000e+01,4.000000e+00,9.018000e+03,1.572000e+03,4.438000e+03,1.498000e+03,4.988000e+00
8362,-1.188700e+02,3.419000e+01,2.300000e+01,2.179000e+03,4.230000e+02,1.338000e+03,4.060000e+02,5.522400e+00
8363,-1.170900e+02,3.279000e+01,3.600000e+01,1.529000e+03,2.660000e+02,6.830000e+02,2.600000e+02,4.098200e+00
8364,-1.185900e+02,3.421000e+01,2.600000e+01,2.335000e+03,6.690000e+02,1.986000e+03,6.450000e+02,2.997400e+00
8365,-1.170800e+02,3.291000e+01,1.600000e+01,1.653000e+03,2.280000e+02,6.900000e+02,2.240000e+02,6.585300e+00
8366,-1.217800e+02,3.722000e+01,1.800000e+01,2.127000e+03,3.870000e+02,1.547000e+03,4.020000e+02,5.095800e+00
8367,-1.182900e+02,3.401000e+01,3.000000e+01,1.385000e+03,5.180000e+02,1.730000e+03,4.720000e+02,1.053900e+00
8368,-1.225000e+02,3.779000e+01,5.200000e+01,8.000000e+00,1.000000e+00,1.300000e+01,1.000000e+00,1.500010e+01
8369,-1.181100e+02,3.384000e+01,3.600000e+01,1.523000e+03,2.630000e+02,7.170000e+02,2.780000e+02,4.875000e+00
8370,-1.192700e+02,3.429000e+01,3.200000e+01,2.274000e+03,4.060000e+02,9.820000e+02,3.930000e+02,5.325400e+00
8371,-1.170500e+02,3.404000e+01,2.300000e+01,3.967000e+03,7.660000e+02,1.518000e+03,6.980000e+02,2.290000e+00
8372,-1.218400e+02,3.724000e+01,1.800000e+01,3.574000e+03,5.040000e+02,1.803000e+03,5.360000e+02,6.783600e+00
8373,-1.181200e+02,3.389000e+01,2.200000e+01,6.876000e+03,1.960000e+03,5.162000e+03,1.879000e+03,2.929300e+00
8374,-1.197100e+02,3.676000e+01,2.800000e+01,2.675000e+03,5.270000e+02,1.392000e+03,5.210000e+02,2.310800e+00
8375,-1.181500e+02,3.416000e+01,2.000000e+01,2.410000e+03,6.320000e+02,2.135000e+03,5.780000e+02,1.688700e+00
8376,-1.179200e+02,3.383000e+01,5.200000e+01,1.514000e+03,3.010000e+02,8.550000e+02,2.930000e+02,3.604200e+00
8377,-1.170800e+02,3.265000e+01,2.800000e+01,2.296000e+03,6.030000e+02,1.277000e+03,5.500000e+02,2.356200e+00
8378,-1.183000e+02,3.392000e+01,3.400000e+01,2.053000e+03,3.820000e+02,1.258000e+03,3.800000e+02,3.013900e+00
8379,-1.183700e+02,3.388000e+01,2.600000e+01,2.620000e+03,5.300000e+02,1.282000e+03,5.250000e+02,4.482800e+00
8380,-1.171400e+02,3.271000e+01,3.900000e+01,1.647000e+03,4.780000e+02,2.176000e+03,4.790000e+02,1.764200e+00
8381,-1.178500e+02,3.390000e+01,2.000000e+01,4.026000e+03,6.480000e+02,1.997000e+03,6.500000e+02,5.591800e+00
8382,-1.224900e+02,3.832000e+01,1.700000e+01,3.308000e+03,7.200000e+02,1.587000e+03,6.320000e+02,3.272700e+00
8383,-1.222100e+02,3.748000e+01,2.000000e+01,5.050000e+02,2.160000e+02,3.260000e+02,2.160000e+02,2.928600e+00
8384,-1.170400e+02,3.263000e+01,2.600000e+01,2.756000e+03,4.220000e+02,1.166000e+03,3.980000e+02,5.135400e+00
8385,-1.171000e+02,3.275000e+01,2.000000e+01,2.355000e+03,7.220000e+02,1.848000e+03,5.760000e+02,2.003600e+00
8386,-1.191200e+02,3.539000e+01,1.300000e+01,1.264000e+03,2.020000e+02,5.520000e+02,1.870000e+02,4.590300e+00
8387,-1.192500e+02,3.421000e+01,1.200000e+01,1.520100e+04,2.418000e+03,7.132000e+03,2.251000e+03,5.675600e+00
8388,-1.219200e+02,3.734000e+01,3.500000e+01,3.570000e+02,1.200000e+02,3.770000e+02,9.900000e+01,3.013900e+00
8389,-1.220700e+02,3.795000e+01,3.900000e+01,2.199000e+03,3.880000e+02,1.025000e+03,3.850000e+02,4.589300e+00
8390,-1.180800e+02,3.389000e+01,3.500000e+01,1.071000e+03,2.900000e+02,1.412000e+03,2.740000e+02,3.191700e+00
8391,-1.197600e+02,3.678000e+01,3.000000e+01,6.117000e+03,1.330000e+03,2.768000e+03,1.224000e+03,2.138300e+00
8392,-1.213000e+02,3.867000e+01,2.300000e+01,2.145000e+03,3.400000e+02,1.022000e+03,3.490000e+02,4.203700e+00
8393,-1.178700e+02,3.410000e+01,1.500000e+01,6.409000e+03,1.363000e+03,3.359000e+03,1.267000e+03,3.875000e+00
8394,-1.200900e+02,3.462000e+01,1.800000e+01,2.708000e+03,3.820000e+02,9.880000e+02,3.590000e+02,5.519400e+00
8395,-1.182700e+02,3.395000e+01,2.900000e+01,1.579000e+03,3.510000e+02,1.056000e+03,3.220000e+02,2.305600e+00
8396,-1.202200e+02,3.920000e+01,2.200000e+01,8.259000e+03,1.409000e+03,8.450000e+02,3.530000e+02,3.369900e+00
8397,-1.219600e+02,3.834000e+01,1.500000e+01,2.857000e+03,3.730000e+02,1.325000e+03,3.590000e+02,6.025200e+00
8398,-1.179300e+02,3.393000e+01,3.300000e+01,1.626000e+03,3.780000e+02,1.062000e+03,3.560000e+02,2.194400e+00
8399,-1.219000e+02,3.739000e+01,4.200000e+01,4.200000e+01,1.400000e+01,2.600000e+01,1.400000e+01,1.736100e+00
8400,-1.182000e+02,3.378000e+01,4.600000e+01,1.889000e+03,6.510000e+02,1.545000e+03,5.870000e+02,1.706400e+00
8401,-1.220500e+02,3.759000e+01,1.500000e+01,6.243000e+03,1.273000e+03,3.163000e+03,1.274000e+03,3.746200e+00
8402,-1.193700e+02,3.635000e+01,2.000000e+01,1.132000e+03,1.770000e+02,5.180000e+02,1.780000e+02,5.376700e+00
8403,-1.224600e+02,3.829000e+01,2.100000e+01,2.423000e+03,5.600000e+02,1.098000e+03,5.030000e+02,2.364000e+00
8404,-1.198100e+02,3.676000e+01,4.800000e+01,2.059000e+03,3.880000e+02,8.340000e+02,4.050000e+02,2.930600e+00
8405,-1.170400e+02,3.301000e+01,2.800000e+01,9.220000e+02,1.070000e+02,3.140000e+02,9.700000e+01,8.472100e+00
8406,-1.212400e+02,3.793000e+01,2.100000e+01,1.185000e+03,2.370000e+02,9.600000e+02,2.450000e+02,2.089300e+00
8407,-1.164300e+02,3.410000e+01,1.700000e+01,6.683000e+03,1.296000e+03,2.677000e+03,1.227000e+03,2.482800e+00
8408,-1.182700e+02,3.380000e+01,3.800000e+01,1.446000e+03,3.270000e+02,9.800000e+02,3.190000e+02,3.350000e+00
8409,-1.217400e+02,3.647000e+01,2.800000e+01,1.973000e+03,3.430000e+02,9.700000e+02,3.490000e+02,4.250000e+00
8410,-1.177200e+02,3.353000e+01,1.400000e+01,1.672000e+03,2.950000e+02,7.040000e+02,2.930000e+02,5.112900e+00
8411,-1.203500e+02,3.795000e+01,1.300000e+01,2.104000e+03,4.070000e+02,9.600000e+02,4.010000e+02,2.400000e+00
8412,-1.183100e+02,3.373000e+01,5.200000e+01,1.665000e+03,2.800000e+02,6.560000e+02,2.820000e+02,5.249000e+00
8413,-1.184000e+02,3.736000e+01,3.400000e+01,2.465000e+03,6.190000e+02,1.172000e+03,5.750000e+02,1.972200e+00
8414,-1.182300e+02,3.396000e+01,3.900000e+01,4.050000e+02,1.630000e+02,6.860000e+02,1.640000e+02,1.695000e+00
8415,-1.189700e+02,3.764000e+01,1.400000e+01,1.847000e+03,4.390000e+02,2.380000e+02,9.800000e+01,3.604200e+00
8416,-1.179400e+02,3.386000e+01,3.600000e+01,2.824000e+03,4.930000e+02,1.394000e+03,5.070000e+02,4.647700e+00
8417,-1.172300e+02,3.274000e+01,1.600000e+01,1.953000e+03,4.040000e+02,7.980000e+02,3.850000e+02,4.816700e+00
8418,-1.224100e+02,3.759000e+01,4.000000e+01,2.401000e+03,3.830000e+02,8.940000e+02,3.560000e+02,5.649300e+00
8419,-1.184900e+02,3.425000e+01,3.000000e+01,2.871000e+03,4.700000e+02,1.335000e+03,4.580000e+02,5.023200e+00
8420,-1.221300e+02,3.747000e+01,3.000000e+01,1.480000e+03,2.940000e+02,1.126000e+03,3.010000e+02,4.983000e+00
8421,-1.221200e+02,3.744000e+01,3.300000e+01,2.974000e+03,6.230000e+02,1.435000e+03,5.880000e+02,5.485000e+00
8422,-1.179000e+02,3.361000e+01,4.100000e+01,1.521000e+03,3.280000e+02,5.270000e+02,2.750000e+02,4.076400e+00
